% Model,Re100.mph
% Version,COMSOL 5.4.0.388
% Date,"Apr 28 2020, 12:58"
% Dimension,1
% Nodes,191
% Expressions,1
% Description,Line graph
% r,Height
0,0.014135625757299913
1.6529868546616075E-4,0.014101947293131273
3.3059737093231803E-4,0.01406826882896263
4.958960563984788E-4,0.014034590364793988
6.611947418646395E-4,0.014000911900625346
8.264934273307968E-4,0.013967233436456705
9.917957785474836E-4,0.013859587250119985
0.0011570981297641739,0.013751941063783265
0.0013224004809808607,0.013644294877446544
0.0014877028321975475,0.013536648691109822
0.0016530051834142342,0.013429002504773102
0.0018183060240382493,0.013262727450480094
0.0019836068646622643,0.013096452396187085
0.0021489077052862793,0.012930177341894077
0.0023142085459102943,0.012763902287601067
0.0024795093865343093,0.012597627233308059
0.0026448082265387307,0.012394456015597702
0.0028101070665431417,0.012191284797887343
0.00297540590654757,0.011988113580176984
0.003140704746551981,0.011784942362466628
0.0033060035865564025,0.011581771144756269
0.0034713035292037765,0.01130640994851966
0.0036366034718511575,0.011031048752283052
0.003801903414498528,0.010755687556046445
0.003967203357145909,0.010480326359809836
0.00413250329979328,0.010204965163573228
0.004297802978237151,0.00989533579840378
0.004463102656681008,0.00958570643323433
0.004628402335124893,0.009276077068064882
0.004793702013568751,0.008966447702895433
0.004959001692012622,0.008656818337725984
0.005124301662236416,0.008324349350324067
0.005289601632460197,0.007991880362922147
0.005454901602684005,0.007659411375520227
0.005620201572907789,0.007326942388118309
0.005785501543131583,0.00699447340071639
0.005950801209710841,0.006628906537405921
0.00611610087629013,0.006263339674095453
0.006281400542869405,0.005897772810784983
0.00644670020944868,0.005532205947474515
0.006611999876027955,0.005166639084164046
0.006777299859824747,0.004793129730145873
0.006942599843621555,0.0044196203761277
0.0071078998274183465,0.004046111022109527
0.007273199811215155,0.003672601668091354
0.007438499795011946,0.003299092314073181
0.007603799457706711,0.002922555106167279
0.007769099120401496,0.0025460178982613766
0.007934398783096281,0.002169480690355474
0.008099698445791049,0.0017929434824495714
0.008264998108485834,0.001416406274543669
0.008430298092282625,0.0010628089601737336
0.008595598076079437,7.092116458037977E-4
0.008760898059876229,3.5561433143386215E-4
0.008926198043673061,2.0170170639263E-6
0.009091498027469853,-3.515802973060093E-4
0.009256797694049194,-6.842678794444052E-4
0.009422097360628535,-0.0010169554615828012
0.009587397027207852,-0.001349643043721197
0.009752696693787213,-0.0016823306258595932
0.00991799636036653,-0.002015018207997989
0.010083296330590092,-0.0023169395333702803
0.01024859630081363,-0.002618860858742571
0.010413896271037192,-0.0029207821841148625
0.01057919624126073,-0.003222703509487154
0.010744496211484291,-0.0035246248348594447
0.010909795889928693,-0.0037744981049844892
0.01107509556837312,-0.004024371375109533
0.011240395246817522,-0.004274244645234578
0.011405694925261948,-0.004524117915359623
0.01157099460370635,-0.0047739911854846676
0.011736294546352714,-0.004982395397159873
0.011901594488999079,-0.005190799608835078
0.012066894431645443,-0.005399203820510284
0.012232194374291832,-0.005607608032185489
0.012397494316938196,-0.005816012243860694
0.012562794020696669,-0.005979318580566462
0.012728093724455117,-0.00614262491727223
0.012893393428213565,-0.006305931253977997
0.013058693131972013,-0.006469237590683765
0.013223992835730485,-0.006632543927389533
0.013389292729188942,-0.006734077924893367
0.013554592622647424,-0.006835611922397201
0.013719892516105881,-0.006937145919901036
0.013885192409564366,-0.00703867991740487
0.014050492303022823,-0.007140213914908705
0.014215792059895357,-0.007188339843503808
0.014381091816767892,-0.007236465772098909
0.014546391573640426,-0.0072845917006940115
0.01471169133051296,-0.007332717629289114
0.014876991087385494,-0.007380843557884216
0.015042290912818144,-0.00739582034726573
0.015207590738250794,-0.007410797136647243
0.015372890563683444,-0.007425773926028757
0.015538190389116094,-0.00744075071541027
0.015703490214548744,-0.007455727504791784
0.015868788900014898,-0.007423952100474765
0.016034087585481055,-0.007392176696157744
0.01619938627094721,-0.007360401291840724
0.016364684956413363,-0.007328625887523704
0.01652998364187952,-0.0072968504832066836
0.016695285993096203,-0.00722971066616736
0.016860588344312886,-0.007162570849128037
0.01702589069552957,-0.007095431032088714
0.017191193046746253,-0.00702829121504939
0.017356495397962936,-0.006961151398010066
