% Model,Re0.01.mph
% Version,COMSOL 5.4.0.388
% Date,"Apr 28 2020, 13:10"
% Dimension,1
% Nodes,191
% Expressions,1
% Description,Line graph
% r,Height
0.01983599351434207,-3.4819607969971234
0.020001293192785922,-3.6333084734898895
0.020166592871229776,-3.7846561499826556
0.02033189254967363,-3.936003826475422
0.020497192228117484,-4.087351502968188
0.020662491906561338,-4.238699179460954
0.020827791876785157,-4.352163324314813
0.020993091847008954,-4.4656274691686715
0.021158391817232773,-4.579091614022531
0.021323691787456595,-4.692555758876389
0.021488991757680417,-4.806019903730248
0.021654291424259654,-4.936033919805924
0.021819591090838898,-5.0660479358816
0.02198489075741816,-5.196061951957276
0.0221501904239974,-5.326075968032952
0.022315490090576665,-5.456089984108628
0.022480790074373445,-5.565713699852057
0.022646090058170275,-5.675337415595484
0.022811390041967076,-5.784961131338913
0.022976690025763885,-5.894584847082341
0.023141990009560687,-6.004208562825769
0.02330728967225546,-6.1130887488077645
0.02347258933495027,-6.221968934789759
0.02363788899764504,-6.330849120771753
0.023803188660339848,-6.439729306753748
0.02396848832303462,-6.548609492735743
0.024133788306831425,-6.64106530911136
0.024299088290628226,-6.733521125486976
0.02446438827442505,-6.825976941862593
0.024629688258221854,-6.918432758238209
0.02479498824201866,-7.010888574613826
0.024960287908597965,-7.098160279473631
0.025125587575177306,-7.185431984333435
0.025290887241756634,-7.272703689193238
0.025456186908335954,-7.359975394053043
0.02562148657491528,-7.447247098912847
0.02578678654513883,-7.519920940178079
0.025952086515362398,-7.592594781443311
0.026117386485585946,-7.665268622708544
0.026282686455809515,-7.737942463973775
0.026447986426033063,-7.810616305239008
0.026613286104477482,-7.8759194353632695
0.026778585782921912,-7.94122256548753
0.02694388546136634,-8.006525695611792
0.027109185139810758,-8.071828825736052
0.027274484818255187,-8.137131955860314
0.027439784760901528,-8.186571955176657
0.02760508470354789,-8.236011954493
0.02777038464619424,-8.285451953809343
0.02793568458884059,-8.334891953125686
0.02810098453148694,-8.384331952442029
0.02826628423524541,-8.425676139370104
0.028431583939003885,-8.467020326298178
0.02859688364276235,-8.508364513226251
0.028762183346520826,-8.549708700154326
0.02892748305027929,-8.5910528870824
0.02909278294373774,-8.618093486097338
0.02925808283719619,-8.645134085112279
0.029423382730654642,-8.672174684127217
0.02958868262411309,-8.699215283142157
0.02975398251757154,-8.726255882157096
0.029919282274444084,-8.765746791972097
0.030084582031316642,-8.805237701787096
0.03024988178818919,-8.844728611602095
0.03041518154506174,-8.884219521417096
0.030580481301934286,-8.923710431232095
0.030745781127366936,-8.865661375694932
0.030911080952799586,-8.80761232015777
0.031076380778232233,-8.749563264620605
0.031241680603664883,-8.691514209083442
0.03140698042909753,-8.633465153546279
